conversation_id,text_sent,collab_sent
7663057262776516872,True,True
7663057251880878357,True,True
7663057266426741013,True,True
7663057286763479316,True,True
7663057258042294549,True,True
7663057293617021201,True,True
7663057300472561940,True,True
7663057312638255378,True,True
7663057314857845013,True,True
7663057311578472722,True,True
7663057335249535253,True,True
7663057324235456775,True,True
7663057332264239378,True,True
7663057343697551623,True,True
7663057338135806215,True,True
7663057357693993224,True,True
7663057361733042453,True,True
7663057379050848530,True,True
7663057373985194258,True,True
7663057384067858706,True,True
7663057364665762056,True,True
7663057390896840980,True,True
7663057399188046088,True,True
7663057405454434578,True,True
7663057413541216532,True,True
7663057433774407953,True,True
7663057404733309191,True,True
7663057443248996629,True,True
7663057419988140295,True,True
7663057444625350920,True,True
7663057434965885191,True,True
7663057455949807892,True,True
7663057471246139669,True,True
7663057477940920593,True,True
7663057479404847380,True,True
7663057487264121104,True,True
7663057496097505543,True,True
7663057507241509140,True,True
7663057504893600008,True,True
7663057527390814484,True,True
7663057519481372948,True,True
7663057531396899073,True,True
7663057531539521800,True,True
7663057544673132808,True,True
7663057552343023880,True,True
7663057555333906709,True,True
7663057552896999701,True,True
7663057579136024853,True,True
7663057572245668104,True,True
7663057573055103240,True,True
7663057590519202069,True,True
7663057582073184532,True,True
7663057586544181512,True,True
7663057605589319957,True,True
7663057597436854548,True,True
7663057597105717525,True,True
7663057623889068296,True,True
7663057631044649224,True,True
7663057627148321031,True,True
7663057642290938129,True,True
7663057647680405781,True,True
7663057647176630548,True,True
7663057654050865416,True,True
7663057665287815442,True,True
7663057664046792968,True,True
7663057676041814288,True,True
7663057681111974151,True,True
7663057698141389076,True,True
7663057707225874709,True,True
7663057699815194887,True,True
7663057717502050580,True,True
7663057719856152853,True,True
7663057717905178900,True,True
7663057714105139477,True,True
7663057753790808341,True,True
7663057740202606869,True,True
7663057759982338324,True,True
7663057744996909332,True,True
7663057767520174357,True,True
7663057769373712658,True,True
7663057786515063060,True,True
7663057799535067409,True,True
7663057786856030484,True,True
7663057811777061140,True,True
7663057817225543956,True,True
7663057805172506901,True,True
7663057829041766673,True,True
7663057838566048018,True,True
7663057836676825351,True,True
7663057840244654356,True,True
7663057855205589265,True,True
7663057850822885650,True,True
7663057852987277588,True,True
7663057863708033301,True,True
7663057866831511816,True,True
7663057881218875656,True,True
7663057895004864789,True,True
7663057893688197397,True,True
7663057897865543944,True,True
7663057904626319634,True,True
7663057907856916756,True,True
7663057908675428616,True,True
7663057927074644242,True,True
7663057917868867848,True,True
7663057943558766868,True,True
7663057947614691585,True,True
7663057954757165320,True,True
7663057957642387732,True,True
7663057966036074773,True,True
7663057967944286472,True,True
7663057964107219218,True,True
7663057990408798472,True,True
7663057989994168594,True,True
7663057996486787335,True,True
7663057985921433876,True,True
7663058007211770130,True,True
7663058022079529236,True,True
7663058021991743751,True,True
7663058027121639700,True,True
7663058036411777300,True,True
7663058021715804437,True,True
7663058056742060304,True,True
7663058045782638855,True,True
7663058059787632917,True,True
7663058065776689428,True,True
7663058068264452360,True,True
7663058081593721106,True,True
7663058105848119553,True,True
7663058102409412871,True,True
7663058100132102420,True,True
7663058116301586709,True,True
7663058123913527559,True,True
7663058120076427541,True,True
7663058142264082709,True,True
7663058145250640149,True,True
7663058159002485012,True,True
7663058152619999509,True,True
7663058158348435719,True,True
7663058165026980103,True,True
7663058176812712210,True,True
7663058175033819413,True,True
7663058200371036436,True,True
7663058174745198866,True,True
7663058212720001297,True,True
7663058201161007378,True,True
7663058209238778133,True,True
7663058217950806280,True,True
7663058230662398229,True,True
7663058219712430356,True,True
7663058233016254741,True,True
7663058248664858900,True,True
7663058262669050113,True,True
7663058266653819154,True,True
7663058261075738901,True,True
7663058275084992788,True,True
7663058285460947221,True,True
7663058296689459472,True,True
7663058296391696648,True,True
7663058307426648338,True,True
7663058288679354631,True,True
7663058307632709909,True,True
7663058321955668245,True,True
7663058329049235733,True,True
7663058306559623445,True,True
7663058352569745682,True,True
7663058345297658130,True,True
7663058362434945288,True,True
7663058358895804679,True,True
7663058369536901394,True,True
7663058390792274184,True,True
7663058367934873863,True,True
7663058383663464711,True,True
7663058402843640084,True,True
7663058420978843922,True,True
7663058427954430216,True,True
7663058425958744340,True,True
7663058423563452680,True,True
7663058437748785416,True,True
7663058444379046165,True,True
7663058451576258837,True,True
7663058474087006465,True,True
7663058465351221512,True,True
7663058468799234325,True,True
7663058471844053266,True,True
7663058468103307528,True,True
7663058496480461077,True,True
7663058486972678407,True,True
7663058507666964744,True,True
7663058512058827029,True,True
7663058520128749844,True,True
7663058530827714837,True,True
7663058521391382805,True,True
7663058537161851144,True,True
7663058549832237333,True,True
7663058541867843847,True,True
7663058565598707988,True,True
7663058550097477909,True,True
7663058570199728391,True,True
7663058570124787988,True,True
7663058588403843345,True,True
7663058601124315393,True,True
7663058573900022023,True,True
7663058608808231186,True,True
7663058600857026836,True,True
7663058616438522120,True,True
7663058604040356103,True,True
7663058630664814868,True,True
7663058635505762567,True,True
7663058628543217938,True,True
7663058658422817031,True,True
7663058661376147728,True,True
7663058672222912788,True,True
7663058690353873168,True,True
7663058676165296391,True,True
7663058689640661256,True,True
7663058694804717831,True,True
7663058705583571221,True,True
7663058703533539604,True,True
7663058725338743056,True,True
7663058728199225621,True,True
7663058735967404304,True,True
7663058718524031252,True,True
7663058742556328199,True,True
7663058739604341010,True,True
7663058729664266514,True,True
7663058746235601173,True,True
7663058769744298256,True,True
7663058772901888274,True,True
7663058772487504148,True,True
7663058786600911112,True,True
7663058786726609173,True,True
7663058802341789970,True,True
7663058790686916885,True,True
7663058804578320648,True,True
7663058819451240705,True,True
7663058830644887826,True,True
7663058833644847377,True,True
7663058819421569301,True,True
7663058827185324306,True,True
7663058830704836871,True,True
7663058850598355221,True,True
7663058868385153301,True,True
7663058870579691796,True,True
7663058862019756304,True,True
7663058851898802450,True,True
7663058881545601301,True,True
7663058893811597575,True,True
7663058897096114440,True,True
7663058908101427463,True,True
7663058913851506965,True,True
7663058913051705607,True,True
7663058934571385109,True,True
7663058920773435669,True,True
7663058934496772373,True,True
7663058945263419669,True,True
7663058953228271892,True,True
7663058966745809172,True,True
7663058970307330325,True,True
7663058960874881287,True,True
7663058976044876040,True,True
7663058985562702100,True,True
7663058987118772488,True,True
7663058992248193301,True,True
7663059001790333204,True,True
7663058999634313492,True,True
7663059017640067336,True,True
7663059003836858642,True,True
7663059036686024981,True,True
7663059027812139272,True,True
7663059033323372808,True,True
7663059052691489042,True,True
7663059055057387794,True,True
7663059065904611602,True,True
7663059073528824071,True,True
7663059091149242644,True,True
7663059083834769684,True,True
7663059100376514834,True,True
7663059097064079634,True,True
7663059103509676296,True,True
7663059117393314069,True,True
7663059111287226642,True,True
7663059132442214663,True,True
7663059135370395925,True,True
7663059143558005009,True,True
7663059139753820436,True,True
7663059147927568661,True,True
7663059149761560839,True,True
7663059175647691015,True,True
7663059179787223314,True,True
7663059179196121352,True,True
7663059190142763271,True,True
7663059185492459797,True,True
7663059189703672082,True,True
7663059206664143122,True,True
7663059211756994837,True,True
7663059214202487048,True,True
7663059222225944853,True,True
7663059223516922120,True,True
7663059245563085072,True,True
7663059245789020436,True,True
7663059242476568852,True,True
7663059257176654081,True,True
7663059267859677458,True,True
7663059264777666836,True,True
7663059279028420872,True,True
7663059269449974037,True,True
7663059280287809813,True,True
7663059272314831124,True,True
7663059307382145298,True,True
7663059307668046088,True,True
7663059315330646293,True,True
7663059316727382293,True,True
7663059306280190215,True,True
7663059340550816007,True,True
7663059344212459796,True,True
7663059430866632977,True,True
7663059403243716871,True,True
7663059428698259719,True,True
7663059428587782420,True,True
7663059431719108871,True,True
7663059449175392532,True,True
7663059448169283848,True,True
7663059463558299924,True,True
7663059489931034897,True,True
7663059474420908295,True,True
7663059486315741447,True,True
7663059496466022676,True,True
7663059495651803412,True,True
7663059503764881684,True,True
7663059498744332552,True,True
7663059515585134855,True,True
7663059533484949778,True,True
7663059544461394177,True,True
7663059537415749909,True,True
7663059531375362322,True,True
7663059551663325460,True,True
7663059565977813268,True,True
7663059569396171029,True,True
7663059561579004178,True,True
7663059559733788936,True,True
7663059569397432597,True,True
7663059595279646996,True,True
7663059609497682184,True,True
7663059612068856071,True,True
7663059600090300680,True,True
7663059605002961172,True,True
7663059613692559624,True,True
7663059626301128978,True,True
7663059620500406535,True,True
7663059648575979796,True,True
7663059650254586132,True,True
7663059640536580373,True,True
7663059638225977607,True,True
7663059673428001044,True,True
7663059674174816533,True,True
7663059673613369621,True,True
7663059701327921425,True,True
7663059693108035858,True,True
7663059709875929365,True,True
7663059706848608520,True,True
7663059716868948242,True,True
7663059728209297685,True,True
7663059723335631112,True,True
7663059722124017941,True,True
7663059738716373255,True,True
7663059759007793429,True,True
7663059759297528082,True,True
7663059759185314069,True,True
7663059764892434696,True,True
7663059778431697159,True,True
7663059772497330439,True,True
7663059785726705941,True,True
7663059777484325128,True,True
7663059800339448072,True,True
7663059799457677586,True,True
7663059813987533076,True,True
7663059811831300370,True,True
7663059816672133396,True,True
7663059831569694994,True,True
7663059815158497544,True,True
7663059827031965960,True,True
7663059848691122450,True,True
7663059859680461077,True,True
7663059861449703688,True,True
7663059875492004116,True,True
7663059874242806036,True,True
7663059890797642000,True,True
7663059900662612241,True,True
7663059909654790421,True,True
7663059909327782152,True,True
7663059915635917074,True,True
7663059922347311380,True,True
7663059928450072839,True,True
7663059940013457681,True,True
7663059928727077127,True,True
7663059947428872468,True,True
7663059952676159752,True,True
7663059960531534098,True,True
7663059953477910802,True,True
7663059970381021460,True,True
7663059978995630343,True,True
7663059974482379016,True,True
7663059990819209479,True,True
7663060004143907093,True,True
7663059986042814728,True,True
7663060004984373512,True,True
7663060009706881288,True,True
7663060022825894145,True,True
7663060034230173972,True,True
7663060031373836551,True,True
7663060049245470996,True,True
7663060031995429138,True,True
7663060048750674194,True,True
7663060048017883412,True,True
7663060064207765781,True,True
7663060055575789845,True,True
7663060083769082133,True,True
7663060083769917717,True,True
7663060079302869255,True,True
7663060098705195282,True,True
7663060112587866389,True,True
7663060118640443669,True,True
7663060111406154002,True,True
7663060121030787336,True,True
7663060123464810770,True,True
7663060119337713928,True,True
7663060143467266324,True,True
7663060129932312840,True,True
7663060144096592148,True,True
7663060164035346706,True,True
7663060162132001044,True,True
7663060180216660245,True,True
7663060170441146645,True,True
7663060189050011925,True,True
7663060200789983509,True,True
7663060185653870869,True,True
7663060181287518482,True,True
7663060214913007893,True,True
7663060203579343112,True,True
7663060234214129940,True,True
7663060216914051346,True,True
7663060229081432327,True,True
7663060230151389461,True,True
7663060239105917202,True,True
7663060266372972817,True,True
7663060257179287816,True,True
7663060279265362194,True,True
7663060278342566165,True,True
7663060274954518804,True,True
7663060295342424341,True,True
7663060276024361223,True,True
7663060313491210516,True,True
7663060308840333575,True,True
7663060325624725781,True,True
7663060319821037842,True,True
7663060312141414663,True,True
7663060322156560658,True,True
7663060345653199124,True,True
7663060335663202578,True,True
7663060365840630032,True,True
7663060365852541204,True,True
7663060362896277768,True,True
7663060389613502737,True,True
7663060380760228117,True,True
7663060395443798293,True,True
7663060380390572296,True,True
7663060400754376978,True,True
7663060422278250753,True,True
7663060420631134485,True,True
7663060428909723924,True,True
7663060426133438740,True,True
7663060431498051858,True,True
7663060426771235080,True,True
7663060451567649042,True,True
7663060451094249735,True,True
7663060467346342164,True,True
7663060445516136712,True,True
7663060453074141460,True,True
7663060468059717895,True,True
7663060472837062930,True,True
7663060494584037640,True,True
7663060508689662229,True,True
7663060507683143957,True,True
7663060511978504468,True,True
7663060496250044680,True,True
7663060532123353365,True,True
7663060530713739528,True,True
7663060535625613576,True,True
7663060560187932948,True,True
7663060568336613652,True,True
7663060572769894677,True,True
7663060569629393173,True,True
7663060589580861712,True,True
7663060572906832136,True,True
7663060589141328148,True,True
7663060601086525716,True,True
7663060594434900245,True,True
7663060613626921236,True,True
7663060616646803720,True,True
7663060629380776200,True,True
7663060610369044754,True,True
7663060640790331649,True,True
7663060637049159956,True,True
7663060654035517717,True,True
7663060657830969620,True,True
7663060669721608466,True,True
7663060654333624597,True,True
7663060670238589191,True,True
7663060690374328594,True,True
7663060686344274183,True,True
7663060699946795285,True,True
7663060701414392071,True,True
7663060709325259016,True,True
7663060726143828245,True,True
7663060728073945365,True,True
7663060738671870229,True,True
7663060745438658836,True,True
7663060756698693906,True,True
7663060748440551701,True,True
7663060760687771924,True,True
7663060756657291527,True,True
7663060773707432210,True,True
7663060775934132501,True,True
7663060791788126485,True,True
7663060770566177045,True,True
7663060801422786823,True,True
7663060807437500692,True,True
7663060823836885268,True,True
7663060800807190802,True,True
7663060822574563605,True,True
7663060828329476372,True,True
7663060833564672276,True,True
7663060851331055890,True,True
7663060869126881552,True,True
7663060862504911111,True,True
7663060870449430805,True,True
7663060874176987413,True,True
7663060875679269128,True,True
7663060895174148373,True,True
7663060894884757780,True,True
7663060907358044437,True,True
7663060905190998290,True,True
7663060902124257544,True,True
7663060922916077844,True,True
7663060940690653448,True,True
7663060950894919956,True,True
7663060947490537746,True,True
7663060952573788436,True,True
7663060966435504392,True,True
7663060960610107666,True,True
7663060981446951184,True,True
7663060978876449045,True,True
7663060972203016469,True,True
7663060995941597447,True,True
7663061004343165204,True,True
7663061010048057621,True,True
7663060999612924181,True,True
7663061027222946055,True,True
7663061021066608903,True,True
7663061035821908245,True,True
7663061041047421205,True,True
7663061036098945288,True,True
7663061050342392071,True,True
7663061054301667604,True,True
7663061062438682900,True,True
7663061062091260168,True,True
7663061068412174612,True,True
7663061078871802120,True,True
7663061072568074503,True,True
7663061096366342418,True,True
7663061108261339393,True,True
7663061114124550421,True,True
7663061112266899733,True,True
7663061091875209479,True,True
7663061118442029330,True,True
7663061126410387732,True,True
7663061138594824469,True,True
7663061131557650695,True,True
7663061139371344136,True,True
7663061148514746645,True,True
7663061165794361620,True,True
7663061180969206037,True,True
7663061165543342343,True,True
7663061187508797717,True,True
7663061193170731285,True,True
7663061202805670164,True,True
7663061200708698375,True,True
7663061198204485895,True,True
7663061214839079175,True,True
7663061228981846280,True,True
7663061234514428180,True,True
7663061248053477648,True,True
7663061241065423124,True,True
7663061247424266517,True,True
7663061248389824775,True,True
7663061256781873415,True,True
7663061276138914065,True,True
7663061275718467847,True,True
7663061276029239559,True,True
7663061281973649684,True,True
7663061289124348167,True,True
7663061293017055509,True,True
7663061300054507784,True,True
7663061308560900372,True,True
7663061299174506760,True,True
7663061327007432980,True,True
7663061325639729416,True,True
7663061337879200018,True,True
7663061350147834113,True,True
7663061353255076117,True,True
7663061354496344327,True,True
7663061333513355527,True,True
7663061368702550290,True,True
7663061387220861185,True,True
7663061359941304583,True,True
7663061390433009938,True,True
7663061394729091348,True,True
7663061393633788167,True,True
7663061413221089556,True,True
7663061410893447445,True,True
7663061429427486996,True,True
7663061431005036818,True,True
7663061449564291344,True,True
7663061445471174919,True,True
7663061450008822024,True,True
7663061447786823957,True,True
7663061474835677441,True,True
7663061469882548501,True,True
7663061470952243476,True,True
7663061483144823061,True,True
7663061499128611092,True,True
7663061503566397697,True,True
7663061504502300944,True,True
7663061497187008776,True,True
7663061506129723669,True,True
7663061517424230674,True,True
7663061520503636245,True,True
7663061531538800917,True,True
7663061529462374677,True,True
7663061557227929864,True,True
7663061549557219605,True,True
7663061554405261575,True,True
7663061572658643221,True,True
7663061580225855751,True,True
7663061587414909205,True,True
7663061590555984146,True,True
7663061592578130197,True,True
7663061606376915220,True,True
7663061611074617608,True,True
7663061617056678161,True,True
7663061623447666964,True,True
7663061623469621524,True,True
7663061642444144916,True,True
7663061640866873618,True,True
7663061636248830216,True,True
7663061649235214599,True,True
7663061642662740242,True,True
7663061677063045397,True,True
7663061673226207509,True,True
7663061655937712402,True,True
7663061690561151252,True,True
7663061698043478288,True,True
7663061706197598481,True,True
7663061703105757458,True,True
7663061711326560520,True,True
7663061713176297746,True,True
7663061732658888981,True,True
7663061718944661781,True,True
7663061743476113685,True,True
7663061725478961428,True,True
7663061755212415250,True,True
7663061745368072455,True,True
7663061771033248001,True,True
7663061776045211905,True,True
7663061768403976468,True,True
7663061797640864020,True,True
7663061797716508936,True,True
7663061787789148437,True,True
7663061806030258450,True,True
7663061823876284688,True,True
7663061809201021192,True,True
7663061822769479956,True,True
7663061832928444693,True,True
7663061829950193941,True,True
7663061850493600021,True,True
7663061852536652052,True,True
7663061858387804434,True,True
7663061864595341586,True,True
7663061880688394512,True,True
7663061880831246610,True,True
7663061872346087700,True,True
7663061891493839105,True,True
7663061892390502664,True,True
7663061888973046034,True,True
7663061898325819668,True,True
7663061906148753672,True,True
7663061917142139156,True,True
7663061932631228689,True,True
7663061928419868948,True,True
7663061935211217172,True,True
7663061941800190216,True,True
7663061956248862994,True,True
7663061960468840712,True,True
7663061970802966791,True,True
7663061976536826119,True,True
7663061971377635591,True,True
7663061971491225864,True,True
7663062001912447249,True,True
7663061984343441671,True,True
7663062007939334421,True,True
7663062020358537492,True,True
7663062002462916884,True,True
7663062027727814932,True,True
7663062025694118164,True,True
7663062031688188181,True,True
7663062038906700039,True,True
7663062040428249351,True,True
7663062070321037584,True,True
7663062059991122197,True,True
7663062074343473428,True,True
7663062081667350805,True,True
7663062080807141652,True,True
7663062096296902919,True,True
7663062095144239380,True,True
7663062097979752712,True,True
7663062103004348692,True,True
7663062118271058197,True,True
7663062111417745682,True,True
7663062127008006418,True,True
7663062127507620103,True,True
7663062129943281940,True,True
7663062118322176274,True,True
7663062159802794248,True,True
7663062160343712008,True,True
7663062155566448904,True,True
7663062175507104016,True,True
7663062179956113684,True,True
7663062200063443221,True,True
7663062194774655239,True,True
7663062195094618388,True,True
7663062211795173640,True,True
7663062167303241991,True,True
7663062226778980616,True,True
7663062221124157703,True,True
7663062222319239431,True,True
7663062238832492820,True,True
7663062241899970836,True,True
7663062244985913621,True,True
7663062253294354695,True,True
7663062256419356935,True,True
7663062246935838984,True,True
7663062273070612743,True,True
7663062283829870868,True,True
7663062282788045064,True,True
7663062299083276562,True,True
7663062310990774536,True,True
7663062291470713096,True,True
7663062319572599047,True,True
7663062325004124424,True,True
7663062324525924628,True,True
7663062332486926612,True,True
7663062341911036180,True,True
7663062358058615061,True,True
7663062357421883666,True,True
7663062355186860295,True,True
7663062364044951829,True,True
7663062357308670226,True,True
7663062388556382481,True,True
7663062407316521237,True,True
7663062397913514261,True,True
7663062391404544277,True,True
7663062415822930184,True,True
7663062410630955282,True,True
7663062416088236306,True,True
7663062425461932295,True,True
7663062425138741512,True,True
7663062440917483794,True,True
7663062437168398599,True,True
7663062458966278420,True,True
7663062465701609748,True,True
7663062459738194197,True,True
7663062465723711752,True,True
7663062496982515969,True,True
7663062472631730452,True,True
7663062489961758996,True,True
7663062493313548565,True,True
7663062509443744007,True,True
7663062515085328647,True,True
7663062521607782674,True,True
7663062526485299464,True,True
7663062531758194964,True,True
7663062550422110484,True,True
7663062549227634964,True,True
7663062551563731220,True,True
7663062556546105620,True,True
7663062564977754389,True,True
7663062574854619413,True,True
7663062587344617749,True,True
7663062584950849813,True,True
7663062595172434177,True,True
7663062599818445063,True,True
7663062608014246151,True,True
7663062606367129877,True,True
7663062614213443858,True,True
7663062614214066450,True,True
7663062617204900117,True,True
7663062640332095764,True,True
7663062646602400018,True,True
7663062660375773458,True,True
7663062629590810888,True,True
7663062669406028052,True,True
7663062666072260882,True,True
7663062676758610194,True,True
7663062676147847431,True,True
7663062691379986709,True,True
7663062694316015893,True,True
7663062704407707925,True,True
7663062703012118791,True,True
7663062711924736274,True,True
7663062733155549441,True,True
7663062713867026708,True,True
7663062741267054866,True,True
7663062745101385985,True,True
7663062744958812423,True,True
7663062763064852756,True,True
7663062731873321234,True,True
7663062765494141202,True,True
7663062766450770197,True,True
7663062776928239893,True,True
7663062793918447893,True,True
7663062809974030613,True,True
7663062794497245460,True,True
7663062819436593426,True,True
7663062811103723797,True,True
7663062821533827346,True,True
7663062818216689938,True,True
7663062849664647442,True,True
7663062849639629074,True,True
7663062853469815058,True,True
7663062861610615061,True,True
7663062849452015890,True,True
7663062871949394196,True,True
7663062883068068114,True,True
7663062884569678087,True,True
7663062889108750612,True,True
7663062904866144519,True,True
7663062897484890389,True,True
7663062897590010130,True,True
7663062916846371088,True,True
7663062915902046482,True,True
7663062938173440273,True,True
7663062940006154503,True,True
7663062917840290055,True,True
7663062945098334471,True,True
7663062935720509714,True,True
7663062952002289941,True,True
7663062941516644615,True,True
7663062981999247636,True,True
7663062975523717383,True,True
7663062994611405076,True,True
7663062991605154066,True,True
7663063008364822800,True,True
7663063010126840085,True,True
7663063008247218439,True,True
7663063017630843157,True,True
7663063028879622407,True,True
7663063037230350593,True,True
7663063033707659528,True,True
7663063033682821397,True,True
7663063032692523272,True,True
7663063049838690581,True,True
7663063068100854033,True,True
7663063068898164993,True,True
7663063068948218133,True,True
7663063073524007175,True,True
7663063083464458514,True,True
7663063091484147975,True,True
7663063110684836104,True,True
7663063104377061639,True,True
7663063110936871188,True,True
7663063122844369170,True,True
7663063134388093201,True,True
7663063130466320661,True,True
7663063136220807432,True,True
7663063130591052050,True,True
7663063140477550856,True,True
7663063164761882888,True,True
7663063170734571797,True,True
7663063171771171090,True,True
7663063169913831688,True,True
7663063176137425160,True,True
7663063186954010901,True,True
7663063206218318087,True,True
7663063194618052882,True,True
7663063216116809992,True,True
7663063225860129042,True,True
7663063225815089428,True,True
7663063213324747015,True,True
7663063240998142229,True,True
7663063232161087764,True,True
7663063251420365077,True,True
7663063261592060181,True,True
7663063269992661269,True,True
7663063253799076103,True,True
7663063265056735496,True,True
7663063271059472647,True,True
7663063293577593095,True,True
7663063307083104528,True,True
7663063292328771860,True,True
7663063300909941013,True,True
7663063321901318408,True,True
7663063319695802642,True,True
7663063330428518677,True,True
7663063345465082129,True,True
7663063340483117332,True,True
7663063340096995605,True,True
7663063341980565761,True,True
7663063361049084181,True,True
7663063342194835730,True,True
7663063367222313237,True,True
7663063376499900693,True,True
7663063380991541524,True,True
7663063393075085575,True,True
7663063389401465108,True,True
7663063410657247495,True,True
7663063411647054100,True,True
7663063416735039751,True,True
7663063417029558536,True,True
7663063428903518484,True,True
7663063431671611669,True,True
7663063451870380295,True,True
7663063429817712916,True,True
7663063453439688980,True,True
7663063468677382421,True,True
7663063460334780692,True,True
7663063471488401682,True,True
7663063480241537288,True,True
7663063496170619144,True,True
7663063506635276551,True,True
7663063503827140885,True,True
7663063500047483143,True,True
7663063507236487445,True,True
7663063506053611783,True,True
7663063515390329096,True,True
7663063517420273927,True,True
7663063530296787220,True,True
7663063546545013012,True,True
7663063544065229064,True,True
7663063568627597588,True,True
7663063569474797831,True,True
7663063555294593287,True,True
7663063574541549842,True,True
7663063578870792455,True,True
7663063583207194896,True,True
7663063608150065429,True,True
7663063605360984338,True,True
7663063621357814034,True,True
7663063621282906388,True,True
7663063618444099847,True,True
7663063631324594453,True,True
7663063650626126097,True,True
7663063634793414920,True,True
7663063648482984212,True,True
7663063659560632577,True,True
7663063662353727751,True,True
7663063673069764885,True,True
7663063683031367937,True,True
7663063685812125970,True,True
7663063693273710855,True,True
7663063684982096146,True,True
7663063695540977941,True,True
7663063704645058824,True,True
7663063712913260820,True,True
7663063712971030791,True,True
7663063725305757973,True,True
7663063736215650577,True,True
7663063732238860552,True,True
7663063756003541268,True,True
7663063746042265863,True,True
7663063756180062484,True,True
7663063765630271765,True,True
7663063776928956690,True,True
7663063760895148308,True,True
7663063781258346773,True,True
7663063779513090325,True,True
7663063799691837703,True,True
7663063808675447047,True,True
7663063812035936533,True,True
7663063795737182482,True,True
7663063805421977874,True,True
7663063825587814676,True,True
7663063844889329927,True,True
7663063845539447048,True,True
7663063847432012050,True,True
7663063864065540368,True,True
7663063862401270037,True,True
7663063860181778706,True,True
7663063885947109652,True,True
7663063886152941831,True,True
7663063877538496776,True,True
7663063902527963409,True,True
7663063896965759252,True,True
7663063907036954887,True,True
7663063918755840276,True,True
7663063923150717192,True,True
7663063914406986005,True,True
7663063915308187922,True,True
7663063941968396562,True,True
7663063930340950293,True,True
7663063962950598933,True,True
7663063958186213653,True,True
7663063941967724818,True,True
7663063963450835208,True,True
7663063968802881813,True,True
7663063979502289170,True,True
7663064004822040853,True,True
7663063981863469319,True,True
7663063998225236244,True,True
7663063994504970514,True,True
7663064023906468117,True,True
7663064029946478856,True,True
7663064037118820629,True,True
7663064039719469319,True,True
7663064045070598407,True,True
7663064045403095317,True,True
7663064048959750421,True,True
7663064066718171400,True,True
7663064059235549447,True,True
7663064067511648533,True,True
7663064059944960274,True,True
7663064075652399361,True,True
7663064095411716373,True,True
7663064102844285205,True,True
7663064116038648085,True,True
7663064116039516437,True,True
7663064120699552020,True,True
7663064129259618581,True,True
7663064125484024072,True,True
7663064147898630417,True,True
7663064125544071431,True,True
7663064150386704648,True,True
7663064163451273479,True,True
7663064231454081298,True,True
7663064227876012295,True,True
7663064239472836885,True,True
7663064248273633556,True,True
7663064260436099349,True,True
7663064238018576660,True,True
7663064276068368641,True,True
7663064281751011602,True,True
7663064273757257991,True,True
7663064284901507346,True,True
7663064298751033607,True,True
7663064306774737173,True,True
7663064309035876615,True,True
7663064324633690389,True,True
7663064304179085576,True,True
7663064326617776391,True,True
7663064343478894864,True,True
7663064331298799892,True,True
7663064350987043093,True,True
7663064347841069332,True,True
7663064360771682580,True,True
7663064361009758472,True,True
7663064384083788048,True,True
7663064372328202516,True,True
7663064369174462727,True,True
7663064391265714433,True,True
7663064404119798023,True,True
7663064410080788756,True,True
7663064410685161748,True,True
7663064409674088722,True,True
7663064428564840724,True,True
7663064431307325704,True,True
7663064414670029077,True,True
7663064450433401109,True,True
7663064448705872149,True,True
7663064461431734529,True,True
7663064474546733328,True,True
7663064466179195144,True,True
7663064477231677717,True,True
7663064472143282450,True,True
7663064483053142292,True,True
7663064498294653202,True,True
7663064508491071765,True,True
7663064511465423111,True,True
7663064511432179989,True,True
7663064514833727764,True,True
7663064534227468560,True,True
7663064540464333064,True,True
7663064513546502407,True,True
7663064545628750088,True,True
7663064559464431892,True,True
7663064568025137428,True,True
7663064560199450900,True,True
7663064571385364754,True,True
7663064583444283669,True,True
7663064581707153684,True,True
7663064602867138836,True,True
7663064604411822356,True,True
7663064606633492744,True,True
7663064626128568584,True,True
7663064618117415175,True,True
7663064626762744084,True,True
7663064640985071892,True,True
7663064640960266516,True,True
7663064635886043413,True,True
7663064648623980807,True,True
7663064645955993874,True,True
7663064660422557973,True,True
7663064678423494933,True,True
7663064682669211912,True,True
7663064695724704020,True,True
7663064693217247508,True,True
7663064700355248392,True,True
7663064717300220181,True,True
7663064712221557013,True,True
7663064730667696391,True,True
7663064729301270804,True,True
7663064727837065480,True,True
7663064741678268693,True,True
7663064746967761172,True,True
7663064762015711509,True,True
7663064766855856405,True,True
7663064766348542215,True,True
7663064760456315157,True,True
7663064771487842580,True,True
7663064784066298119,True,True
7663064785177641237,True,True
7663064791913562388,True,True
7663064794518143240,True,True
7663064819084001554,True,True
7663064809097806087,True,True
7663064795290517768,True,True
7663064828869542165,True,True
7663064843410931986,True,True
7663064839094731026,True,True
7663064860074737921,True,True
7663064861286809874,True,True
7663064864890323218,True,True
7663064870413402388,True,True
7663064881436705044,True,True
7663064892978659605,True,True
7663064880446800149,True,True
7663064897362247944,True,True
7663064874252419336,True,True
7663064919834689810,True,True
7663064896763379975,True,True
7663064924688171271,True,True
7663064943456993557,True,True
7663064939137401096,True,True
7663064940752437512,True,True
7663064948344209672,True,True
7663064946909511956,True,True
7663064963937927445,True,True
7663064969340371208,True,True
7663064980425572629,True,True
7663064953784779015,True,True
7663064988953297153,True,True
7663064997492359445,True,True
7663064995752722696,True,True
7663065003486658836,True,True
7663065016447549713,True,True
7663065009283793160,True,True
7663065028258021639,True,True
